,y
8605,0
19347,0
196,0
10483,0
7091,1
13771,1
17480,0
13772,1
2329,0
4401,0
11990,0
15232,0
6058,0
17957,0
3028,0
14930,0
6431,0
8679,1
10750,1
1080,0
14630,1
8106,0
13656,0
3459,1
4868,1
4119,0
16837,0
1914,0
14628,1
18333,0
9800,0
9465,0
2175,0
10187,0
13547,0
11327,0
10567,1
16312,0
17553,0
13666,0
16783,1
18109,1
11104,0
6644,0
20326,0
9976,0
2293,0
16563,0
15476,0
3727,0
12184,0
7709,1
64,0
17917,0
2142,1
13235,1
12206,0
4267,0
10827,0
9447,0
9648,0
20956,0
15160,1
11023,0
94,0
9522,0
20453,0
20286,0
20211,0
11799,0
14798,0
8973,0
12059,0
18544,0
13897,0
6576,0
15873,0
3115,0
4867,0
6297,0
15322,0
7842,1
7591,1
14279,1
13802,1
3664,0
19919,1
14331,0
18426,0
6888,0
19241,1
16853,1
17779,0
20304,0
6286,0
4471,0
17782,0
1972,0
2871,0
10242,0
6048,0
20421,0
4333,0
15390,0
4712,0
14204,1
7940,0
4488,0
4966,0
18274,0
544,0
20856,0
14270,1
4159,0
15134,0
7560,1
18010,1
4655,0
13856,1
9751,0
4622,0
20427,1
19729,0
3837,0
17348,0
17330,0
16355,0
9658,0
9821,0
17473,1
4224,1
18397,0
6535,0
15359,0
13446,0
12807,0
6912,0
16694,0
5324,0
13166,0
2386,0
20166,0
10281,0
17641,0
12759,0
20042,0
11928,0
10586,1
8835,0
13808,0
11253,0
7034,0
5790,0
18197,0
19365,0
14316,0
8169,0
12584,0
19559,0
19691,0
349,1
12315,0
3018,0
4554,1
20104,0
2356,1
9423,0
10888,0
15878,1
11399,0
12099,0
17234,1
12875,1
2057,0
9388,0
9152,0
3781,0
20593,0
6824,0
14235,0
5979,1
17851,0
19845,1
20146,1
12881,0
3152,0
17230,1
17414,0
19081,0
1549,0
7102,0
4605,0
13594,0
15181,0
7065,0
17977,0
14392,1
14037,0
18157,1
1450,0
10610,0
13186,0
5959,0
11732,0
17874,1
12053,1
8441,0
20955,1
5831,1
3888,0
18621,0
13329,1
11551,0
9958,0
17326,0
5118,0
18044,0
1681,0
20937,0
9103,0
3590,0
4656,0
4004,0
18542,0
14523,0
5348,1
10683,0
5186,0
14166,0
11704,1
2877,0
11998,0
15120,0
17103,0
14933,0
7942,0
1056,0
7307,1
5779,0
8461,0
1279,0
10745,0
12128,1
18262,0
6897,1
12233,0
4446,0
1407,0
12852,0
8054,0
13337,0
10057,0
6943,0
177,0
4182,0
6618,0
7998,0
20214,1
16831,1
18247,0
1390,1
20031,0
965,0
3910,1
2084,0
3657,0
7080,0
4132,0
17922,0
10536,0
17608,0
17899,0
15736,0
3025,0
16579,0
20824,0
20049,0
1265,0
17654,0
16218,0
17075,0
9524,0
19012,0
7873,0
20905,0
1670,0
6353,0
20052,0
9351,0
6276,0
9285,0
15819,0
14625,0
12877,0
8096,0
12710,0
15859,0
1817,0
15569,0
5970,1
6715,0
2504,0
18756,0
14382,0
11267,0
786,0
18570,0
10664,0
19613,0
20992,1
13419,1
6138,1
251,0
3912,0
4872,0
2404,0
4203,0
3799,0
20358,1
6422,0
8543,0
14818,0
17200,0
10497,0
3820,0
12637,1
13378,0
6368,0
667,0
13285,0
4199,0
18454,1
4801,1
18133,1
12279,0
14771,0
5012,0
19734,0
874,0
13333,0
4441,0
4423,0
3795,0
12768,0
2620,0
8131,0
7083,0
855,0
16686,1
12535,0
2844,0
5709,0
13586,0
6668,0
7185,0
16155,1
6880,0
14345,1
2726,0
7234,0
11019,1
4642,0
14257,0
355,1
16807,1
18660,0
20694,1
20478,0
8675,0
1433,0
18943,0
13849,0
10478,0
20902,1
9647,0
4317,0
16024,0
13022,1
14788,0
17646,0
1527,0
8124,1
14610,0
11623,0
18161,0
14550,0
6593,0
3962,1
13037,1
18497,0
9714,0
15426,1
8951,0
13644,0
5683,0
13799,0
7148,0
12459,0
13054,0
13090,0
16738,1
6890,0
19870,0
17245,0
9202,0
6879,0
7549,0
17726,0
16267,0
18258,0
16459,1
73,0
17022,0
17915,1
17407,0
16254,1
16259,1
4992,1
7543,0
4807,0
12773,1
6959,0
341,0
8081,0
2720,0
12069,0
14473,0
3005,0
13831,0
12131,1
7014,0
2572,0
19813,0
19830,0
5329,0
5068,1
5755,0
1147,0
17718,1
20005,1
19249,0
2548,0
7539,0
8908,0
11300,0
11002,0
15500,1
17876,0
17117,0
2672,0
3576,0
11344,0
7880,1
7979,0
10135,1
10606,0
10029,0
11044,1
20231,0
6134,1
12067,1
5415,0
7206,0
9704,0
3407,0
19914,0
9419,0
12086,0
16569,0
13410,0
8420,0
18438,0
2847,0
13503,1
1315,1
5492,0
3496,0
10185,1
20778,0
6318,1
11526,0
18096,1
18389,0
16702,0
15330,0
584,0
8020,1
20584,0
14394,0
15266,0
1842,0
8762,0
153,0
18168,0
17296,1
3538,1
8361,1
5981,0
11362,0
8278,0
13173,0
18053,0
5608,0
2362,0
5084,1
13582,0
5736,1
14028,0
12256,0
13473,0
14246,0
1505,0
968,0
10577,1
10105,0
3812,0
19293,0
3815,1
1940,0
8704,0
10285,0
631,0
15662,0
3978,0
20685,0
7480,1
11032,0
15039,0
593,0
6832,0
13552,1
16133,1
14790,0
4795,0
10116,1
8980,0
13241,0
7120,0
15194,0
19999,0
1156,0
11233,0
2997,0
3742,1
11240,0
20294,0
12204,0
15303,1
2208,0
10998,1
15034,1
20884,0
17210,0
14154,0
19930,0
19147,0
17437,0
1082,0
19225,0
5662,0
1319,0
140,1
6125,0
17831,1
1413,0
20219,0
1032,1
20401,0
17173,0
9568,1
11597,0
8341,1
4480,0
13044,1
5463,0
8638,0
19573,0
5134,0
20570,0
15026,0
4526,1
9163,0
4813,0
12903,0
3462,0
6092,0
4279,0
9058,0
13490,0
14546,1
10531,0
5155,0
2187,1
4829,0
3642,0
992,0
14948,0
11842,0
8424,0
14386,0
8187,1
6466,0
17298,0
16778,0
9797,0
17185,0
1342,1
9005,0
18537,0
14480,1
4032,0
12738,0
15941,0
7446,0
7743,1
11824,0
9485,0
1563,0
16533,0
4389,0
19595,1
7897,1
3919,0
5784,0
4956,1
10486,0
4186,0
5890,0
1008,0
11828,0
9977,0
16295,0
2391,0
10356,0
13250,0
11774,0
19474,1
10258,0
16739,0
378,0
19881,0
18777,0
12211,1
6559,1
3730,0
4479,0
13035,1
3866,1
10503,0
14986,0
7689,1
19484,0
12598,0
19990,0
16959,1
14346,0
10520,0
20737,0
4102,1
3219,0
13020,1
13385,0
3572,0
10858,0
19489,1
5341,0
12979,0
16994,1
5809,0
15176,0
10921,0
4200,0
4821,0
15024,0
15896,1
3681,1
1530,0
15567,0
11401,0
3726,0
16669,0
11245,1
17907,1
3467,0
9198,0
10893,0
13899,0
8442,0
10245,0
19460,0
20011,0
13306,0
17491,0
13986,0
19013,1
3853,0
20881,0
16687,0
15475,1
8315,0
18490,1
4628,1
6119,1
17660,0
8731,0
7235,0
15199,0
17218,0
6430,0
20978,0
9767,0
9049,0
5411,0
1212,1
17435,0
9201,0
12030,1
5254,1
15310,0
1497,0
4015,1
17260,0
10669,0
11041,0
19892,0
11260,0
1337,0
13231,1
19087,1
16904,0
17494,0
18259,1
6787,0
19818,1
10354,1
15507,0
13740,0
14210,0
7299,0
20863,0
3598,0
11882,0
18451,0
7094,1
9901,1
17400,0
11365,0
11518,0
20677,1
12940,0
15229,0
17815,0
9662,0
10095,0
9996,0
1930,0
17343,0
3495,0
20723,0
6686,1
9898,0
12801,0
18322,0
2214,0
6393,0
3558,0
3774,0
8116,0
17176,0
4618,0
8144,0
13825,0
18674,0
10353,1
502,0
16221,0
5013,0
5270,0
20821,0
16863,1
13327,0
4531,0
4971,0
15324,1
15435,0
6475,1
5612,0
16691,0
16147,0
11390,0
17581,1
19781,0
14975,1
20897,0
5301,0
5962,0
19554,0
7101,0
19036,0
6532,0
10327,0
2848,0
10068,0
5846,1
13102,1
18106,0
18075,1
7836,0
7483,0
5704,1
2495,0
8165,0
11173,0
7259,0
10195,0
15274,1
19950,0
9784,0
7803,0
20938,0
11208,0
12088,0
6833,1
15224,0
9931,0
12409,0
19768,0
15820,0
6680,0
3692,1
16339,1
13809,0
1331,0
11953,0
18137,0
19611,0
20495,0
16475,1
12912,1
8189,1
1805,0
13064,0
18874,0
8616,1
830,0
16376,1
14486,0
10043,0
8498,0
2958,0
13417,1
6547,0
917,1
19336,0
6202,0
18085,0
9309,0
172,0
19904,0
4950,0
19572,1
2876,0
3677,0
13998,0
8536,0
16315,0
11039,0
20466,0
18039,0
2451,0
5406,0
2944,1
5188,0
2578,0
19040,0
8753,0
13770,0
5702,0
15777,1
9175,0
8099,1
14020,1
4803,1
308,1
16099,1
419,1
16600,0
17121,1
17562,1
18295,1
7104,0
9129,0
3686,0
13416,0
795,0
16083,0
14668,0
16630,0
20186,0
20622,1
9395,1
6562,0
14092,0
13512,1
20766,0
11355,0
2854,1
17340,0
9937,0
8252,0
13984,0
6813,0
17790,0
10588,0
14654,0
12980,0
16167,0
11105,1
2241,1
15692,0
945,0
17583,1
1760,0
14145,0
6638,0
16680,0
9128,0
17288,0
717,1
20788,1
6322,0
9968,0
6262,0
13476,0
6944,1
8110,0
18944,0
17600,0
16525,0
17913,0
17617,0
2632,1
16127,0
15801,0
15888,0
12342,0
16854,0
13536,0
573,1
17508,1
12448,0
2800,0
11183,0
14096,1
10539,1
7298,0
17677,0
19593,0
12524,0
19951,0
1730,1
10369,1
16474,0
12281,1
15962,0
12518,1
5510,0
20537,0
16129,0
15940,0
18009,1
2829,0
4241,0
2160,0
16919,0
7071,0
17838,1
16885,0
13393,0
4236,0
17549,0
4016,0
7096,0
13535,0
13209,1
8758,1
5107,1
11171,1
10115,1
14475,0
5707,0
18979,0
468,0
12097,0
8262,1
4515,0
7304,0
4259,1
1200,0
11519,1
12198,0
15112,0
16657,0
5214,0
3059,0
11587,0
5138,0
13573,0
20175,0
3647,0
9920,0
18452,0
13422,1
2116,1
18692,1
492,0
435,1
1739,0
4708,0
3776,1
20290,0
3821,0
15479,0
5848,0
16290,1
4449,0
12336,0
9974,0
14966,0
14097,0
18095,0
10489,0
12356,0
14076,0
10075,1
10897,0
12138,1
8408,1
11291,0
18784,0
13988,0
13577,1
13698,0
17405,0
9427,0
19107,0
4879,1
13237,0
16501,0
4507,1
9721,1
3011,0
1699,0
16144,0
4804,0
11404,0
19656,0
12154,0
11552,0
12362,1
9993,1
6909,1
7495,0
14667,0
4630,1
7447,1
12375,1
14870,0
18097,1
14350,0
5360,0
3816,1
16111,0
14224,0
2555,0
18400,0
20594,1
751,0
6035,1
14676,0
10259,0
14109,0
2799,0
19692,0
4078,0
12133,0
11436,1
16757,0
731,0
1215,0
6706,0
3715,0
9250,0
6093,0
2352,1
20143,0
17135,0
17852,0
3509,1
5972,1
9553,0
20688,0
17034,1
9965,0
1721,0
13016,0
13696,0
9943,0
4600,0
851,0
11638,0
7338,1
9135,0
17561,1
10861,1
17224,0
15779,0
11561,1
15816,0
17799,0
16580,0
20740,0
11929,0
8328,0
6764,0
14206,0
4128,0
6901,0
19808,0
13032,0
108,0
10363,0
7277,1
10021,0
11754,0
1768,0
4152,0
4683,0
10230,0
9564,0
5699,0
7913,0
6560,0
6260,0
7286,0
19908,1
19259,0
7598,0
5416,0
6326,0
16273,0
14557,0
8055,1
3224,0
2552,1
5780,0
1291,0
18163,0
3615,0
5727,0
18634,1
11342,1
17637,0
3062,0
20317,0
20336,1
17202,0
16084,0
6143,0
10714,0
6090,0
19041,0
19920,0
13375,0
2597,0
8419,1
12929,0
15866,0
3654,0
8700,0
1,1
13452,1
17043,1
6970,0
12287,0
14573,0
15985,0
12597,1
4556,0
11186,1
4472,1
20070,0
12464,0
16946,0
10488,0
675,1
17880,0
20436,0
17762,0
1645,1
5682,1
8122,0
19405,0
17731,0
16506,1
683,0
1328,0
3695,0
16888,0
1427,0
12109,0
18050,0
3823,0
6899,0
16440,1
3445,0
16493,0
5494,0
8191,0
14956,0
8714,0
15976,1
9367,0
9042,0
932,1
19698,0
19528,0
3250,0
3900,0
4676,0
1157,0
15381,0
8858,1
12823,0
779,0
8458,0
2210,0
16237,1
16177,1
9826,1
6936,0
8435,0
6591,0
1688,0
7802,1
11697,1
2250,0
17629,0
7326,0
9244,0
2429,1
4436,0
19056,0
4861,0
9583,1
5553,0
19045,0
170,0
1757,0
18460,0
14446,1
8882,0
6942,1
17771,0
9412,0
20892,0
899,0
3751,0
10349,1
6047,1
4021,0
5622,0
18374,1
14519,1
16527,0
19784,1
12006,1
20925,0
17993,0
2655,1
20334,0
11380,0
11739,1
7202,0
16541,1
10681,0
20761,1
4594,1
16491,0
5514,0
15002,0
16643,0
3342,0
15323,0
18456,0
9441,0
16002,1
8188,0
6801,0
14816,0
1678,0
7730,0
19266,0
6131,0
14398,0
18285,0
11640,0
7901,1
1966,0
4435,0
14604,0
8871,0
18073,1
1663,1
18802,0
1624,0
7407,0
6416,1
4202,0
1403,0
8367,0
7225,0
7820,0
10464,0
9291,0
19685,1
7172,0
10495,1
16873,0
8503,0
14191,1
17426,0
14356,0
18048,1
10857,0
12938,0
11303,1
15242,0
5448,0
17254,1
17602,0
11456,0
826,0
19073,0
19520,1
10541,1
11889,0
18862,1
17094,0
16154,1
7595,0
19518,0
17059,1
16650,0
17990,0
14551,0
7861,0
6649,0
10186,1
9174,1
19586,0
20904,0
10989,0
17882,0
20110,1
5290,0
11972,0
5388,1
17690,0
20730,0
14111,0
906,1
3560,1
19024,0
5280,0
13077,1
18090,0
15482,0
19067,0
16026,1
5905,1
7075,0
20216,0
19935,0
5073,0
8593,0
20979,1
20241,0
13331,1
2240,0
15789,0
6803,0
6520,1
16410,0
13588,0
4416,0
401,0
17711,0
4779,0
15121,0
18764,0
16730,0
18478,0
2627,0
7122,1
1536,0
1095,0
16662,1
2905,0
4328,0
18913,1
6747,0
13,1
7330,0
975,0
8245,0
13711,1
5857,0
1015,0
9212,0
7103,0
9726,1
7182,1
324,0
9810,0
5853,1
1700,0
19553,0
14688,0
2915,0
4837,0
11273,0
14826,0
3595,0
3546,0
10926,0
6235,0
6142,0
18041,0
886,0
19532,1
14685,0
6934,0
16920,0
3704,1
1844,0
13249,0
3787,0
1136,0
7638,0
7369,0
15044,0
5264,0
13910,1
19383,0
13968,1
19074,0
9844,0
12354,0
17716,0
11862,1
19072,0
4739,0
1968,1
17547,1
529,0
3711,0
9686,0
11590,0
13258,1
4442,1
3161,0
9221,1
5370,0
4557,0
14319,0
7960,0
15058,1
4269,1
10192,0
19843,1
5074,0
2509,1
19108,1
3832,1
17729,0
16203,0
11935,0
3337,0
151,0
15201,1
6882,0
2603,0
9397,0
19987,0
10852,1
17456,0
18390,1
6729,1
5525,0
20240,0
4954,0
20747,0
17871,1
5785,1
16109,0
18089,0
7688,1
12388,1
16308,0
16891,0
8426,0
14819,0
20420,0
16298,0
3439,0
7990,0
4731,0
8517,0
18896,0
781,0
400,0
18121,0
8095,0
8465,0
41,0
14116,0
16899,0
9368,1
13325,0
18145,0
20144,0
10980,0
14935,0
4529,0
12698,0
6452,0
2469,0
9575,0
20079,0
1324,0
10011,0
5912,1
16104,1
3434,1
6719,1
14396,0
11168,0
12232,0
4113,0
9814,0
11004,0
183,1
10395,0
169,0
6217,0
7059,0
12168,0
12788,0
14172,0
20729,0
13675,0
12697,0
14528,0
15227,0
9629,0
12975,0
6550,1
14248,0
18970,0
12011,0
11398,1
1053,0
17526,0
8120,0
4864,0
9493,1
7902,1
17943,0
6774,0
14438,0
12498,0
9132,0
8870,0
18529,0
17982,0
4390,1
3276,0
18708,0
5759,0
361,0
9453,0
20702,0
12272,0
1098,0
7404,1
14207,0
16357,0
7949,0
19636,0
4283,1
4817,0
7965,1
19644,0
3447,1
5297,0
3944,0
15710,0
9154,0
1605,0
15315,0
15980,0
15815,0
18818,1
14942,0
1570,0
19502,0
10655,1
14789,0
49,0
6270,0
10996,0
13165,0
5873,0
1269,0
4051,0
2205,0
14152,0
4425,1
13758,0
13392,0
4610,0
20159,1
9409,0
9888,0
11665,1
4932,0
13060,0
19996,1
4325,0
2104,0
1223,1
458,0
13427,0
11490,0
2266,0
10382,0
18307,0
7353,0
3109,0
12645,0
9789,0
2345,0
16291,0
6296,0
5576,1
11866,0
15317,0
13776,1
7811,0
18087,0
11715,1
10871,0
2470,1
15301,0
18086,1
10507,1
15408,0
9702,0
3555,0
10399,1
14621,0
18645,0
12573,1
4494,1
2716,0
20645,1
4466,0
10338,1
8653,0
18078,0
5985,0
14914,1
16984,0
2409,0
16740,1
18119,0
20542,1
6825,0
17865,0
7524,0
18319,0
13845,0
3427,0
3380,0
2463,1
9063,0
7760,1
16050,0
13777,0
5143,0
7601,0
17980,0
11578,1
15163,0
13004,0
9794,0
4036,1
3118,0
16422,0
747,1
9998,1
2996,1
19653,0
6661,0
5191,1
3675,0
5806,0
2560,1
11997,0
11711,0
10819,0
181,0
10321,0
16319,0
6451,0
7315,0
7409,0
5745,0
20377,1
12677,0
11986,0
11586,0
15898,1
16566,1
3131,0
14786,1
7432,0
3235,1
19688,0
11358,0
1814,0
10964,0
7203,0
15110,0
10039,0
14247,1
16634,1
12542,0
18578,0
15375,0
801,1
4305,0
17228,0
1372,0
9032,0
16431,0
11747,0
10330,1
4048,1
3065,1
8851,0
13051,0
5224,0
12998,0
19939,0
16196,0
16538,0
951,0
10518,0
17527,0
6916,1
10061,0
7746,0
16413,0
69,0
12778,1
19378,0
19844,0
19582,0
18733,0
18728,0
20996,0
20066,0
13006,0
17542,0
14397,1
15965,0
9871,0
8964,0
4883,1
3412,0
10094,0
9218,1
5482,0
14622,0
4669,1
20393,0
4071,0
11798,0
8855,1
8564,0
4308,0
634,0
13488,1
5966,0
19806,0
18545,0
7322,1
15773,0
15822,1
15576,0
7947,0
10246,0
3982,0
9480,1
4162,1
9846,0
6922,0
19711,1
9677,0
1005,0
20973,1
7422,0
6455,0
14242,0
20554,0
7082,1
19948,0
260,0
10801,1
11917,0
18590,0
9560,0
3577,1
19568,0
14122,0
10142,0
14494,0
11161,0
11341,0
4035,0
3186,0
2535,0
1744,0
13889,0
18386,0
17109,1
17041,0
1047,1
13050,1
8504,0
6347,0
14395,0
6666,1
4060,0
7386,1
2294,1
17658,0
6597,0
9402,0
8181,0
6518,1
17165,0
4493,0
10773,0
4288,0
2127,0
2662,0
20850,0
6002,1
6694,0
10165,0
20114,0
10710,1
15010,0
16816,0
10282,0
3543,0
277,0
3184,0
14483,1
6274,0
2938,0
8929,1
6370,0
20592,0
14907,0
19616,1
3178,1
1360,0
20705,0
18568,0
7477,0
17410,0
5204,0
12149,0
15907,0
18693,0
7819,0
5477,0
3185,1
19260,1
3330,0
6312,1
17092,1
19625,0
14219,1
10599,0
20506,0
20482,0
3318,1
5875,1
20611,1
11923,0
2748,1
7451,0
1942,0
10355,0
13332,0
10333,0
8072,0
87,0
18902,0
1468,0
2568,0
19486,0
10707,1
5008,0
5314,0
4382,1
6931,0
15504,0
10822,1
4822,0
3072,0
7686,0
13082,1
1339,1
13725,0
18723,0
17070,0
18455,0
5481,0
8422,0
5908,0
16906,0
13793,0
19965,0
18565,0
13985,0
15968,0
7127,0
19128,0
18687,0
9935,0
16542,1
6406,1
6788,0
7297,0
8978,0
7779,0
12854,0
19705,1
12143,0
15701,0
17036,0
10832,0
10092,0
13465,0
302,0
13070,0
1374,0
2065,0
1910,1
3970,0
15890,1
10426,0
9634,0
12752,0
15326,0
11113,1
18918,1
1023,0
1101,1
2927,1
19308,0
9684,1
17316,1
20998,0
10086,1
14808,1
9172,0
2925,0
1180,0
18617,0
12957,1
19941,0
9978,0
10048,0
18603,0
6354,0
17148,0
8681,0
9003,0
3620,0
4983,1
9473,0
11966,0
10024,1
17270,0
12900,1
4470,0
20858,0
18949,0
12493,1
1231,0
14177,0
1749,0
10308,0
13766,0
9341,0
635,0
20659,0
17992,0
7264,1
4638,0
3049,0
19495,1
16722,1
4134,0
11476,0
9350,0
11421,0
15571,0
11735,0
16820,0
19927,0
15422,0
12366,0
14537,1
1876,0
5250,0
5095,0
10113,0
6220,0
15846,1
17892,0
7417,0
13553,0
1220,0
4052,0
17738,1
14337,0
9428,1
9352,0
16866,0
8955,0
13462,0
3889,0
16075,1
5497,0
762,0
18904,0
14683,0
19324,0
8508,1
6180,1
2113,1
8450,0
16278,0
18327,0
7518,0
19325,0
13155,0
13786,0
17382,0
13946,0
5632,0
2842,0
7781,0
19942,0
17337,0
6395,1
13171,0
19298,0
17623,0
11870,1
158,1
20472,1
14285,0
7631,0
17295,0
9732,1
7982,0
2209,0
19271,0
1141,0
5260,1
7088,0
11031,1
753,0
20363,1
2071,0
18501,0
14211,1
9479,1
10067,0
17201,1
18415,0
2380,0
14989,0
19580,0
2918,1
16529,0
20864,0
3503,1
5037,0
5313,0
14505,0
11196,0
4666,0
3217,0
1209,1
651,0
12167,0
1622,0
15445,0
13440,1
473,0
4262,1
13083,1
4595,0
2219,1
14384,0
16614,1
12213,0
7177,1
4193,0
15783,0
3419,0
18605,0
6427,0
416,0
7502,0
13368,0
9456,0
8943,0
622,0
9515,0
12945,0
17040,0
17136,1
12320,0
19507,0
7685,0
6830,0
4234,0
11522,0
14538,0
4727,1
15767,0
5094,0
13891,0
14748,0
19869,0
9840,1
4123,0
19082,1
3604,0
15061,0
1525,0
12123,1
11914,0
16556,0
5700,1
14920,1
5810,0
9739,0
4823,0
17625,0
15106,0
3500,1
3188,0
20886,0
624,0
17529,0
20199,0
5728,0
13726,0
7892,0
7030,0
17124,0
9390,0
17432,0
9316,1
12439,0
19350,1
15416,0
282,0
1460,1
4959,0
15667,0
18878,0
6017,1
3375,0
19540,0
1345,0
13584,0
18612,0
14188,0
7832,0
408,0
3925,0
7414,1
7969,0
2185,0
15735,1
11832,0
15845,0
14749,0
12665,0
20023,0
7994,1
19018,0
1752,0
3064,0
9735,0
8711,0
2020,0
16589,0
2819,0
37,0
12843,0
20451,0
2146,0
18828,0
5109,0
18318,0
12886,1
11861,0
2902,1
13451,0
868,0
459,1
8713,1
11092,0
12450,1
13826,0
9819,0
16670,0
7236,0
5597,1
19809,0
16625,1
15939,1
9994,1
8645,0
1821,0
13916,1
15223,1
5165,0
9343,1
7325,0
9676,0
16439,1
8614,0
4057,0
2635,0
9838,1
15095,1
19786,0
2000,1
10169,0
636,0
14857,0
1465,0
3959,0
20573,0
12451,1
14728,1
2472,0
11022,0
15796,0
17910,1
8994,0
9697,0
3939,0
20632,0
15393,0
7853,0
8327,1
13933,0
12568,1
1924,1
13549,0
11791,0
1902,0
2887,0
175,1
14030,1
4738,1
19010,0
16239,0
78,1
4420,0
15760,1
9733,0
12750,1
2993,1
19686,1
16074,0
13528,0
4360,0
16202,0
376,0
7376,0
1264,0
12779,1
15851,0
16840,0
3424,0
3046,0
2110,0
11055,1
19318,0
3207,0
8640,0
20502,0
2105,1
17642,0
6163,1
14041,0
14130,0
17060,1
18843,0
5011,1
526,0
3052,0
3199,1
12613,0
1874,1
7616,1
20637,0
2709,0
12791,0
6122,1
6752,1
11127,0
4098,1
5840,0
7045,0
7612,0
13379,0
19328,1
18676,0
16411,0
2888,0
16309,0
16100,1
1919,0
20521,0
15094,1
5201,0
14459,0
274,1
18776,0
19853,1
3839,1
2103,0
8397,0
907,0
7629,0
4788,0
14732,0
83,0
57,0
9213,0
7333,0
9944,0
20086,0
18241,1
15275,0
16166,0
10417,0
19842,0
18093,0
7817,0
20456,0
10843,0
12868,0
962,0
3306,0
14641,0
13800,0
18018,0
1870,0
6614,0
14859,0
9887,0
14181,1
1830,1
359,0
2991,1
2817,1
2043,1
7453,0
15125,0
18937,0
13104,0
19926,1
7060,0
8194,0
933,1
7833,0
17131,0
15418,0
18659,0
531,0
1937,1
19854,0
11332,0
17691,0
11983,0
6034,1
11148,0
18114,0
2172,0
6031,0
11259,0
3981,0
19985,0
9839,0
12328,0
8108,0
5034,1
17232,1
9823,1
7460,0
8804,0
11354,1
5060,1
979,0
14075,0
8105,1
7780,1
4001,1
18749,0
9833,0
13531,1
2037,0
18846,0
9720,0
11271,0
7355,0
13651,0
2920,0
16435,0
19646,0
10485,0
15930,0
2575,0
1560,0
201,0
7872,0
4297,0
3786,0
11765,0
4092,0
20163,1
1958,0
18405,0
11280,0
20869,0
1718,0
6770,0
17934,0
17606,0
20007,0
10168,0
4198,0
1911,0
19009,0
2278,1
14548,0
18549,0
14791,1
19228,0
4034,0
16070,0
14271,0
18771,1
3315,0
19743,0
7028,1
20832,0
6714,0
3693,0
6443,0
13608,0
6808,0
1826,1
17079,0
18305,0
19002,0
11052,1
705,1
3486,0
14340,0
6641,0
20018,0
3700,0
18449,0
4580,0
10613,0
2936,0
15771,0
11136,0
1787,0
10719,0
18608,0
15468,1
8708,1
15899,0
14830,0
7174,0
12483,0
15651,0
7736,1
7964,0
20112,0
17901,0
20989,0
14698,0
11508,0
15627,0
109,0
18831,0
1111,0
1951,0
13113,0
6224,0
17083,0
6319,0
3741,0
18334,0
12947,1
20656,1
17985,1
3444,0
1862,0
17651,0
8726,0
8034,0
15472,0
16265,0
1444,1
19238,0
2212,0
14846,1
15212,1
8946,0
9124,1
7915,0
19910,0
17713,0
3592,1
18312,0
1359,0
7205,1
16976,0
9754,0
11579,0
8880,0
15129,0
10102,1
3600,0
13188,1
18494,0
17465,0
5672,0
11556,0
18187,0
16483,0
10627,0
3093,0
8634,0
5762,0
18303,1
3136,0
12833,0
5403,0
5328,0
930,0
12286,0
19570,0
2170,0
7064,1
20515,0
6805,0
5271,0
10053,1
17959,1
2262,0
14019,0
20800,0
8208,1
12134,0
17969,0
18651,0
16844,1
1960,1
16726,0
1406,0
10272,0
18283,0
16761,0
291,1
8075,0
2608,1
16954,0
17194,0
14292,1
11469,0
4647,0
5473,0
2393,0
11028,1
18166,0
3491,0
18147,0
11878,0
7063,0
5940,0
20890,0
2052,0
3035,0
3373,0
3924,0
14634,0
11219,0
2994,0
17681,1
13068,0
5947,0
480,0
8219,1
1348,0
13529,0
9549,0
12089,0
17695,0
6070,0
18607,0
5046,0
8759,0
11629,0
1190,0
1487,0
11495,0
5106,0
20400,0
12730,0
9333,0
16200,0
15893,0
1197,0
2171,0
20807,1
3871,1
19387,1
2777,0
14877,0
5359,0
14884,1
1904,0
13120,0
8974,1
13150,0
20151,1
5561,1
3295,1
15520,0
5055,0
6244,0
14999,0
18623,0
13262,1
15059,0
1687,0
18063,0
5334,0
3840,0
2643,0
4434,0
17777,0
3218,0
18873,0
6570,0
2192,0
13312,0
760,1
17440,1
1944,1
6223,0
6613,0
8682,1
11973,0
1470,0
18763,0
11909,0
19849,0
19733,0
5211,0
16656,0
7243,1
10322,0
6563,0
1163,0
10050,0
1705,1
12129,0
16401,0
13399,1
7835,0
5996,0
12257,0
10776,0
1735,0
6413,1
15717,0
4365,0
15320,1
461,0
16335,0
10644,0
20720,0
16876,0
17576,0
2159,0
7749,1
1431,1
17123,0
70,0
12027,0
16377,0
4419,0
20768,0
2074,0
16223,1
6671,0
6871,0
9593,1
13313,1
4973,0
12758,0
3451,0
3469,0
8263,0
2623,0
10791,0
8214,0
505,0
7806,0
3565,1
12726,0
3119,0
22,1
11293,1
12305,0
18713,0
14176,1
7650,1
10140,1
18786,0
13460,0
17009,0
20310,0
6631,0
20900,0
17278,0
13089,0
12264,0
5221,1
10127,1
16583,0
20426,0
9056,0
14501,0
11501,0
19442,1
9134,0
3166,1
14168,0
6428,1
8186,0
19519,1
7639,1
17923,1
16814,1
20077,0
3017,1
6043,0
16880,0
8013,0
16112,0
19141,0
9061,0
1978,0
20750,0
4635,0
690,0
3707,0
4851,1
18864,0
10028,0
4885,0
11058,0
15293,0
19697,1
5805,0
5895,0
