,id,safra,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sum_bill,avg_bill,max_bill,sum_bill,avg_bill,max_bill
5942,5943,200511,300000,2,2,1,42,-1,-1,-1,-1,-1,-1,38913,319,8157,21228,326,1518,319,8157,21228,326,1518,47374,70461.0,11743.5,38913.0,78922.0,13153.67,47374.0
3780,3781,200511,140000,2,1,1,39,-2,-2,-2,-2,-2,-2,4654,5525,5088,4480,2338,4250,5525,5088,4480,2338,4733,22566,26335.0,4389.17,5525.0,44730.0,7455.0,22566.0
1962,1963,200510,140000,2,2,1,25,0,0,0,0,0,0,81960,81757,83046,84034,77659,77180,3005,3000,3000,3000,3000,5000,485636.0,80939.33,84034.0,20005.0,3334.17,5000.0
20017,20018,200604,110000,2,2,1,44,0,0,0,0,0,0,42214,43195,43699,45662,47592,48674,2000,3000,3000,3000,2000,2000,271036.0,45172.67,48674.0,15000.0,2500.0,3000.0
11724,11725,200601,20000,1,6,2,27,0,0,0,0,0,-2,19189,19226,18371,18400,0,0,1376,1206,2222,0,0,0,75186.0,12531.0,19226.0,4804.0,800.67,2222.0
18624,18625,200604,60000,2,1,2,28,0,0,0,0,0,0,23518,25542,27649,29718,30171,30678,2700,2800,2800,1200,1100,1200,167276.0,27879.33,30678.0,11800.0,1966.67,2800.0
17286,17287,200603,200000,2,3,1,41,0,0,0,0,0,0,184133,187386,191098,194671,177096,180388,6710,7125,7333,6325,6522,6569,1114772.0,185795.33,194671.0,40584.0,6764.0,7333.0
9579,9580,200601,50000,1,3,1,50,0,0,0,2,0,0,63889,65512,68764,14353,16110,17832,2800,4000,0,2000,2000,1000,246460.0,41076.67,68764.0,11800.0,1966.67,4000.0
19968,19969,200604,270000,2,1,1,31,-2,-2,-2,-2,-2,-2,6181,12110,26069,36630,37390,19816,12140,26134,36650,37390,19816,5272,138196.0,23032.67,37390.0,137402.0,22900.33,37390.0
1717,1718,200510,170000,1,1,2,37,-1,-1,-1,-1,-1,-1,4334,1343,1078,1392,1606,9955,1343,1078,1392,1606,9955,4382,19708.0,3284.67,9955.0,19756.0,3292.67,9955.0
2365,2366,200510,130000,1,3,2,49,2,0,0,0,0,0,60273,61839,62370,63429,26779,27521,2536,1857,1681,971,1186,1698,302211.0,50368.5,63429.0,9929.0,1654.83,2536.0
10288,10289,200601,150000,2,3,1,33,0,0,0,0,0,-1,21112,13155,14534,3334,318,1963,5000,4500,3300,300,2029,16368,54416.0,9069.33,21112.0,31497.0,5249.5,16368.0
6731,6732,200512,80000,1,1,1,60,0,0,0,0,-2,-2,53315,47740,50100,0,0,0,3300,6267,0,0,0,4189,151155.0,25192.5,53315.0,13756.0,2292.67,6267.0
18413,18414,200604,30000,2,5,2,22,0,0,0,0,0,0,13738,10455,19869,26173,26848,27266,4000,10001,7000,1107,1000,1010,124349.0,20724.83,27266.0,24118.0,4019.67,10001.0
4771,4772,200511,200000,1,1,2,40,0,0,0,0,0,-1,193048,193926,198233,200350,200390,19959,6410,6342,4007,4008,19959,1000,1005906.0,167651.0,200390.0,41726.0,6954.33,19959.0
17394,17395,200603,200000,2,1,1,37,-2,-2,-2,-2,-2,-2,1324,0,0,0,0,0,0,0,0,0,0,0,1324.0,220.67,1324.0,0.0,0.0,0.0
5567,5568,200511,100000,2,3,2,48,-2,-2,-2,-2,-2,-2,2422,894,0,0,1639,923,894,0,0,1639,923,0,5878.0,979.67,2422.0,3456.0,576.0,1639.0
20836,20837,200604,180000,1,2,2,33,0,0,0,0,0,0,103956,103230,105945,111065,122028,125069,4100,4400,10000,12900,5000,5000,671293.0,111882.17,125069.0,41400.0,6900.0,12900.0
3777,3778,200511,10000,1,2,2,24,0,0,0,2,0,0,5803,6849,8371,8090,8261,8773,1300,1800,0,450,800,0,46147.0,7691.17,8773.0,4350.0,725.0,1800.0
12932,12933,200602,200000,1,2,2,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8945,8946,200512,20000,1,3,2,24,0,0,0,0,-1,-1,17895,19598,19701,3486,199,0,2000,1000,400,199,0,0,60879.0,10146.5,19701.0,3599.0,599.83,2000.0
5111,5112,200511,180000,2,1,1,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
495,496,200510,50000,1,1,1,41,-1,-1,-1,-1,-1,-1,508,672,226,390,220,320,1000,390,1000,220,640,1000,2336.0,389.33,672.0,4250.0,708.33,1000.0
4055,4056,200511,140000,2,2,2,35,0,0,0,0,0,0,88394,90252,92775,93606,95301,96653,3280,4270,3500,3606,3500,3550,556981.0,92830.17,96653.0,21706.0,3617.67,4270.0
1273,1274,200510,20000,2,1,2,26,-1,0,-1,-1,-1,-1,10658,9288,390,390,390,0,1072,390,390,390,0,780,21116.0,3519.33,10658.0,3022.0,503.67,1072.0
17775,17776,200603,100000,2,2,1,58,2,2,2,0,0,0,86654,87851,85594,87095,88357,77155,3500,0,3300,2839,3000,4000,512706.0,85451.0,88357.0,16639.0,2773.17,4000.0
14368,14369,200602,450000,2,1,2,54,1,-2,-2,-1,-1,-1,-237,-2400,-2400,3990,30050,9993,0,0,6390,30050,9993,0,38996.0,6499.33,30050.0,46433.0,7738.83,30050.0
2950,2951,200510,80000,1,2,1,42,2,0,0,0,0,0,80586,77960,79804,75299,76933,78953,3000,3200,3000,3400,3300,3500,469535.0,78255.83,80586.0,19400.0,3233.33,3500.0
5238,5239,200511,380000,1,1,1,32,0,0,0,0,0,0,53369,73954,35199,31136,28839,14584,30307,5044,5036,5081,2022,2026,237081.0,39513.5,73954.0,49516.0,8252.67,30307.0
3402,3403,200511,710000,2,2,1,40,-2,-2,-2,-1,2,0,5200,0,0,1004,854,8626,0,0,1004,0,8000,5000,15684.0,2614.0,8626.0,14004.0,2334.0,8000.0
9161,9162,200601,440000,2,5,2,29,0,0,0,0,0,0,217407,219860,265058,142132,92400,0,8005,50000,7000,9000,0,1058,936857.0,156142.83,265058.0,75063.0,12510.5,50000.0
11047,11048,200601,50000,2,2,1,28,1,2,0,0,2,0,5490,4471,5570,6676,5235,3728,0,1200,1308,0,500,1000,31170.0,5195.0,6676.0,4008.0,668.0,1308.0
10722,10723,200601,160000,1,3,1,54,-1,2,-1,0,0,0,780,390,1560,1170,780,390,0,1560,0,0,0,390,5070.0,845.0,1560.0,1950.0,325.0,1560.0
3811,3812,200511,130000,1,2,2,28,2,2,0,0,0,0,70952,69264,70184,8518,11296,6514,0,3000,2000,3000,2000,0,236728.0,39454.67,70952.0,10000.0,1666.67,3000.0
2542,2543,200510,100000,1,1,2,28,0,0,0,0,0,0,72970,100360,91329,76840,77455,79472,30000,4094,2900,2850,3300,3123,498426.0,83071.0,100360.0,46267.0,7711.17,30000.0
7290,7291,200512,80000,2,2,2,33,0,0,0,0,0,0,69937,69798,69200,44651,45185,45674,3032,5000,2000,2000,2000,2000,344445.0,57407.5,69937.0,16032.0,2672.0,5000.0
17667,17668,200603,100000,2,2,2,30,2,2,2,2,0,0,96604,94153,102623,100090,101511,103503,0,10000,0,4000,7816,0,598484.0,99747.33,103503.0,21816.0,3636.0,10000.0
17441,17442,200603,30000,2,2,2,34,1,2,0,0,0,0,29678,28878,26758,27462,28014,29826,0,1751,1455,1007,2268,0,170616.0,28436.0,29826.0,6481.0,1080.17,2268.0
10824,10825,200601,50000,2,1,2,23,-1,-1,-1,-1,0,0,496,454,-42,13109,13266,13401,454,0,14109,1000,1000,1000,40684.0,6780.67,13401.0,17563.0,2927.17,14109.0
5471,5472,200511,20000,1,1,2,25,0,0,-1,-1,-2,-2,2652,3127,1500,0,0,0,1200,1500,0,0,0,1632,7279.0,1213.17,3127.0,4332.0,722.0,1632.0
8655,8656,200512,110000,2,2,1,33,1,2,0,0,0,0,7801,5289,9893,9986,9981,11714,0,5000,500,400,2000,0,54664.0,9110.67,11714.0,7900.0,1316.67,5000.0
4221,4222,200511,150000,2,1,1,36,-1,0,0,0,0,2,123160,134948,130982,125296,122664,112055,20000,6100,4000,5500,3002,7000,749105.0,124850.83,134948.0,45602.0,7600.33,20000.0
6386,6387,200512,50000,1,2,2,29,2,2,0,0,2,2,30117,30712,32332,34156,33360,25988,1370,2210,2190,1000,0,680,186665.0,31110.83,34156.0,7450.0,1241.67,2210.0
14412,14413,200602,230000,2,2,1,31,1,-1,0,0,0,0,0,2716,3648,6648,7982,9203,2716,1000,3000,4000,2000,1000,30197.0,5032.83,9203.0,13716.0,2286.0,4000.0
13382,13383,200602,140000,1,3,1,54,-1,-1,-1,-1,-1,-1,1045,1947,998,955,1976,1895,1952,1001,957,1981,1900,1822,8816.0,1469.33,1976.0,9613.0,1602.17,1981.0
17755,17756,200603,130000,2,3,2,53,0,0,0,0,0,0,101156,100184,99001,88214,90167,90682,3615,4700,3200,3403,3300,3500,569404.0,94900.67,101156.0,21718.0,3619.67,4700.0
12853,12854,200602,500000,1,1,1,47,-1,2,-1,0,0,-1,7233,2321,18261,16456,11225,36770,0,18261,0,0,40270,0,92266.0,15377.67,36770.0,58531.0,9755.17,40270.0
12885,12886,200602,100000,2,2,1,60,-2,-1,-1,-1,-1,-1,0,198,198,324,171,0,198,198,324,171,0,144,891.0,148.5,324.0,1035.0,172.5,324.0
20390,20391,200604,80000,1,2,2,25,-2,-2,-2,-2,-2,-2,302,-62,1958,-101,15932,950,0,2020,0,16033,11220,0,18979.0,3163.17,15932.0,29273.0,4878.83,16033.0
736,737,200510,150000,2,3,2,28,0,0,0,0,0,0,101593,101886,101441,100829,101913,96704,4000,4032,3410,4000,3665,3050,604366.0,100727.67,101913.0,22157.0,3692.83,4032.0
6975,6976,200512,100000,2,3,1,36,2,2,2,2,2,2,92675,92857,80748,80708,75366,76590,3445,709,6077,2805,2906,0,498944.0,83157.33,92857.0,15942.0,2657.0,6077.0
3479,3480,200511,490000,2,2,2,27,0,0,0,0,0,-1,222705,191752,195022,196099,201289,86703,5011,5217,5000,5340,94762,5026,1093570.0,182261.67,222705.0,120356.0,20059.33,94762.0
3428,3429,200511,150000,2,1,2,42,1,-2,-2,-2,-2,-1,-874,-874,-874,-874,-874,4126,0,0,0,0,5000,0,-244.0,-40.67,4126.0,5000.0,833.33,5000.0
3225,3226,200511,20000,2,3,1,44,0,0,2,0,0,-2,17095,19112,17980,18780,0,0,3000,0,1000,1000,0,0,72967.0,12161.17,19112.0,5000.0,833.33,3000.0
8703,8704,200512,500000,1,1,2,36,0,0,0,0,0,0,151630,150824,117130,146443,122439,83535,12074,10000,40561,12550,20803,65678,772001.0,128666.83,151630.0,161666.0,26944.33,65678.0
8182,8183,200512,130000,1,2,2,32,0,0,0,2,0,0,109292,111908,111465,93557,95582,96226,4500,11350,0,3500,4200,3000,618030.0,103005.0,111908.0,26550.0,4425.0,11350.0
20137,20138,200604,310000,2,1,1,43,0,0,-1,0,0,0,112343,25349,21033,19033,9588,5222,3023,21033,1000,192,104,87268,192568.0,32094.67,112343.0,112620.0,18770.0,87268.0
7349,7350,200512,80000,1,2,2,41,2,0,0,0,0,0,80140,80627,80668,49233,48737,48280,3253,3211,1691,1721,1800,1576,387685.0,64614.17,80668.0,13252.0,2208.67,3253.0
6771,6772,200512,20000,1,2,1,53,0,0,2,2,-2,-1,19646,20077,19462,0,0,150,3000,30,0,0,150,850,59335.0,9889.17,20077.0,4030.0,671.67,3000.0
10119,10120,200601,90000,2,2,2,26,0,0,0,0,2,2,70206,71353,72707,74101,72818,73940,3300,3168,3143,2700,3600,1700,435125.0,72520.83,74101.0,17611.0,2935.17,3600.0
1255,1256,200510,70000,1,3,2,28,1,2,0,0,0,0,68970,67308,68582,68361,68060,68223,0,3005,2546,2602,2430,2659,409504.0,68250.67,68970.0,13242.0,2207.0,3005.0
18158,18159,200604,210000,1,2,1,41,2,2,2,2,2,2,85639,87705,90376,90687,91888,93852,4200,4800,2500,3900,3400,3400,540147.0,90024.5,93852.0,22200.0,3700.0,4800.0
19368,19369,200604,20000,2,2,1,39,0,0,2,2,0,-1,15299,14112,11221,10656,7928,580,1883,3520,0,1000,580,0,59796.0,9966.0,15299.0,6983.0,1163.83,3520.0
9681,9682,200601,460000,2,1,2,36,-1,-1,-1,0,0,-1,58312,36388,52920,50106,50147,1341,36570,52937,1006,1019,1347,1965,249214.0,41535.67,58312.0,94844.0,15807.33,52937.0
20628,20629,200604,200000,1,2,2,33,-1,-1,-1,-1,-1,-1,18044,390,20718,390,390,390,390,20718,390,390,390,540,40322.0,6720.33,20718.0,22818.0,3803.0,20718.0
1704,1705,200510,60000,2,1,2,24,0,0,0,0,0,0,60381,39798,38344,37311,37428,38187,1639,1590,1500,1354,1377,1514,251449.0,41908.17,60381.0,8974.0,1495.67,1639.0
20774,20775,200604,150000,1,1,2,34,2,3,2,0,0,0,32355,31549,30759,32764,36229,79827,0,0,2535,5000,5000,3000,243483.0,40580.5,79827.0,15535.0,2589.17,5000.0
130,131,200510,30000,2,1,2,23,1,-2,-2,-2,-1,-1,4000,5645,3508,-27,13744,5906,5645,3508,27,13771,5911,3024,32776.0,5462.67,13744.0,31886.0,5314.33,13771.0
2900,2901,200510,20000,1,1,1,29,0,0,0,-1,-1,-1,16961,16365,9342,556,19967,1742,2000,1139,556,20191,1742,0,64933.0,10822.17,19967.0,25628.0,4271.33,20191.0
15805,15806,200603,30000,2,3,1,23,0,0,2,0,0,0,27552,30686,29915,29994,27310,27778,3605,2,1731,1093,1026,1964,173235.0,28872.5,30686.0,9421.0,1570.17,3605.0
20642,20643,200604,200000,1,1,2,33,0,0,0,0,0,0,48950,47766,42798,42142,37580,4831,2374,2355,1550,1000,500,461,224067.0,37344.5,48950.0,8240.0,1373.33,2374.0
10547,10548,200601,80000,2,1,1,25,3,2,2,2,3,3,6269,7212,7246,8073,8349,8420,1200,300,1100,700,500,0,45569.0,7594.83,8420.0,3800.0,633.33,1200.0
6470,6471,200512,160000,2,3,1,34,0,0,2,2,-2,-2,4763,4899,697,-1373,-1773,-1773,3009,0,1373,0,0,1040,5440.0,906.67,4899.0,5422.0,903.67,3009.0
14399,14400,200602,460000,1,1,1,50,-1,-1,-1,-1,-1,-1,30765,13883,19146,27639,38586,-260,13953,19441,27778,38780,0,0,129759.0,21626.5,38586.0,99952.0,16658.67,38780.0
3883,3884,200511,50000,1,2,2,24,0,0,0,0,0,0,33715,22824,17144,18104,19205,19014,6600,1900,1500,1500,1500,1500,130006.0,21667.67,33715.0,14500.0,2416.67,6600.0
4711,4712,200511,130000,2,3,1,42,0,0,0,0,0,0,127524,127839,128380,97713,96245,95779,5051,5101,3600,3501,3800,3412,673480.0,112246.67,128380.0,24465.0,4077.5,5101.0
17746,17747,200603,30000,2,2,1,58,1,2,2,2,2,2,11223,10746,13545,13531,13017,14008,0,2993,500,0,1200,0,76070.0,12678.33,14008.0,4693.0,782.17,2993.0
11837,11838,200601,30000,1,2,2,29,6,5,4,3,2,0,32875,32101,31071,30136,28496,29675,0,0,0,0,1642,0,184354.0,30725.67,32875.0,1642.0,273.67,1642.0
13813,13814,200602,240000,1,1,1,36,0,0,0,0,2,2,14559,15513,17242,18450,18013,19406,1500,2000,1500,0,1700,700,103183.0,17197.17,19406.0,7400.0,1233.33,2000.0
1240,1241,200510,500000,1,1,1,45,-1,-1,-1,-1,-1,-2,140,94,39,44,0,0,94,39,44,0,0,790,317.0,52.83,140.0,967.0,161.17,790.0
19116,19117,200604,120000,2,3,1,28,0,0,0,0,0,0,93623,95472,93778,86416,53501,51931,3440,5017,5000,2000,1500,42800,474721.0,79120.17,95472.0,59757.0,9959.5,42800.0
2292,2293,200510,80000,2,3,1,43,2,2,3,3,2,3,68152,71459,73690,71908,76294,74788,5000,4000,0,5700,0,0,436291.0,72715.17,76294.0,14700.0,2450.0,5700.0
9531,9532,200601,200000,2,2,1,40,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,2340.0,390.0,390.0,2340.0,390.0,390.0
18915,18916,200604,80000,2,2,1,28,1,-2,-1,-1,-1,0,0,146,1000,2525,1498,499,146,1006,2525,1504,1,649,5668.0,944.67,2525.0,5831.0,971.83,2525.0
4986,4987,200511,260000,2,2,2,29,-2,-2,-1,0,0,-1,-5,-5,9571,7235,0,197,0,9576,29,0,197,568,16993.0,2832.17,9571.0,10370.0,1728.33,9576.0
19440,19441,200604,150000,2,1,1,42,0,0,0,2,2,2,107968,109234,37424,36446,39193,38297,5023,6086,0,5200,0,2769,368562.0,61427.0,109234.0,19078.0,3179.67,6086.0
19209,19210,200604,210000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4374,4375,200511,50000,2,3,2,54,4,4,3,2,2,0,51300,50222,49097,50036,49145,47639,0,0,2000,0,1900,2000,297439.0,49573.17,51300.0,5900.0,983.33,2000.0
13486,13487,200602,20000,1,1,2,26,1,2,0,0,0,0,15397,10403,7207,7351,7512,8380,0,1500,264,280,1000,813,56250.0,9375.0,15397.0,3857.0,642.83,1500.0
7506,7507,200512,360000,2,1,1,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11347,11348,200601,130000,1,3,1,48,0,0,2,-1,-1,-1,11926,18095,5552,3038,11094,8670,10840,3,3041,11202,8671,6485,58375.0,9729.17,18095.0,40242.0,6707.0,11202.0
11971,11972,200601,20000,1,2,2,34,1,2,0,0,0,0,20690,20075,19492,19859,19232,15608,0,1500,805,7000,542,242,114956.0,19159.33,20690.0,10089.0,1681.5,7000.0
17322,17323,200603,390000,2,2,2,31,0,0,2,0,0,0,103061,106464,88653,82226,71559,72492,7600,20,3510,3349,3000,6000,524455.0,87409.17,106464.0,23479.0,3913.17,7600.0
20378,20379,200604,20000,1,1,2,23,0,0,3,2,0,0,3286,6341,6097,6339,5143,5126,3300,0,511,300,300,1500,32332.0,5388.67,6341.0,5911.0,985.17,3300.0
1753,1754,200510,60000,2,2,1,29,0,0,0,0,0,0,33147,54511,56167,28609,27660,27059,24511,6000,17000,1984,1100,1600,227153.0,37858.83,56167.0,52195.0,8699.17,24511.0
19079,19080,200604,70000,2,1,2,29,0,0,0,0,0,0,66867,66502,54263,47562,43735,43509,3020,5040,2000,2000,12000,5000,322438.0,53739.67,66867.0,29060.0,4843.33,12000.0
20899,20900,200604,80000,1,2,2,27,1,-2,-2,-1,-1,-2,0,0,0,200,0,0,0,0,200,0,0,698,200.0,33.33,200.0,898.0,149.67,698.0
3248,3249,200511,290000,2,2,1,34,0,0,0,0,0,0,16196,17220,18231,18593,18986,19967,1292,1303,665,692,1300,636,109193.0,18198.83,19967.0,5888.0,981.33,1303.0
18211,18212,200604,140000,1,1,1,41,0,0,0,0,0,0,44635,45891,48149,50341,51897,53058,2000,3000,3000,3000,2000,3000,293971.0,48995.17,53058.0,16000.0,2666.67,3000.0
20233,20234,200604,100000,2,3,1,54,0,0,0,0,0,0,40112,40981,41963,43012,33270,33967,1661,1766,1942,1200,1233,1241,233305.0,38884.17,43012.0,9043.0,1507.17,1942.0
3487,3488,200511,70000,2,1,2,27,-1,-1,-1,-1,-1,-1,157,157,157,157,307,507,157,157,157,307,507,357,1442.0,240.33,507.0,1642.0,273.67,507.0
12999,13000,200602,20000,1,2,1,40,-1,-1,-1,-1,-1,-1,836,836,390,390,390,390,836,390,390,390,390,30500,3232.0,538.67,836.0,32896.0,5482.67,30500.0
8469,8470,200512,180000,2,2,1,37,0,0,0,0,0,0,14704,14417,13387,9537,38456,35947,1244,1064,278,31369,1268,1118,126448.0,21074.67,38456.0,36341.0,6056.83,31369.0
10244,10245,200601,50000,1,3,1,38,0,0,0,0,0,0,31304,33479,34617,35735,37154,38380,3000,2000,2000,2000,2000,2000,210669.0,35111.5,38380.0,13000.0,2166.67,3000.0
3518,3519,200511,360000,1,1,1,34,-1,-1,-1,-1,-1,-1,997,1267,3935,2437,2797,256,1270,3946,2444,2805,258,1,11689.0,1948.17,3935.0,10724.0,1787.33,3946.0
9928,9929,200601,510000,2,1,1,48,-1,-1,-1,-1,-1,-1,9686,19121,9891,8600,3365,6011,19121,9922,8600,3365,6011,3301,56674.0,9445.67,19121.0,50320.0,8386.67,19121.0
16841,16842,200603,260000,1,2,2,37,-1,-1,-1,-1,-1,-2,3000,150,-850,300,-832,-832,150,0,1000,0,0,0,936.0,156.0,3000.0,1150.0,191.67,1000.0
5619,5620,200511,90000,2,2,2,23,0,0,0,0,0,0,19204,12681,14155,14916,15673,17404,2000,2000,1000,1000,2000,2000,94033.0,15672.17,19204.0,10000.0,1666.67,2000.0
18850,18851,200604,270000,2,1,2,28,-1,-1,-1,-1,0,-1,15167,841,9842,7931,3412,1035,845,9896,7977,17,1040,1848,38228.0,6371.33,15167.0,21623.0,3603.83,9896.0
19276,19277,200604,110000,2,3,1,41,0,0,0,0,0,0,101316,104930,106053,108641,48519,33448,5300,4300,4800,2500,2000,2000,502907.0,83817.83,108641.0,20900.0,3483.33,5300.0
6602,6603,200512,50000,2,2,2,38,0,0,0,0,0,0,33801,27027,24459,23161,22282,20537,1433,1319,773,787,757,615,151267.0,25211.17,33801.0,5684.0,947.33,1433.0
1306,1307,200510,70000,2,1,2,23,-1,-1,-1,-1,-1,-1,853,3128,4719,100,1610,690,3128,4722,0,1610,0,10909,11100.0,1850.0,4719.0,20369.0,3394.83,10909.0
11024,11025,200601,60000,2,2,1,23,2,2,0,0,0,0,63143,59608,59182,27882,24574,22330,0,1478,2000,1000,3000,2000,256719.0,42786.5,63143.0,9478.0,1579.67,3000.0
5558,5559,200511,150000,2,2,1,38,-2,-2,-2,-2,-2,-1,0,0,0,0,0,150,0,0,0,0,150,810,150.0,25.0,150.0,960.0,160.0,810.0
8402,8403,200512,220000,1,2,1,32,-1,-1,-1,-1,-1,-1,1565,3067,5797,1195,1797,1195,3082,5820,1198,1802,1198,1802,14616.0,2436.0,5797.0,14902.0,2483.67,5820.0
6784,6785,200512,100000,2,1,2,24,-1,3,2,-1,-1,-1,1331,1326,652,326,326,476,0,0,326,326,476,326,4437.0,739.5,1331.0,1454.0,242.33,476.0
7287,7288,200512,150000,2,3,1,34,0,0,-1,-1,-1,-1,19130,10000,8000,0,10000,0,1000,8000,2000,10000,0,0,47130.0,7855.0,19130.0,21000.0,3500.0,10000.0
20830,20831,200604,10000,1,2,2,37,0,0,0,0,0,0,17018,13789,8236,9130,7302,7981,1117,2800,1200,265,800,500,63456.0,10576.0,17018.0,6682.0,1113.67,2800.0
8183,8184,200512,160000,2,3,1,48,0,0,2,0,0,0,153390,158421,152835,152638,142454,128895,15102,0,6000,5300,4784,4500,888633.0,148105.5,158421.0,35686.0,5947.67,15102.0
1069,1070,200510,110000,2,1,2,35,0,0,2,2,0,0,32691,36344,36055,36163,37028,38250,4500,600,1000,1600,2000,2000,216531.0,36088.5,38250.0,11700.0,1950.0,4500.0
13784,13785,200602,80000,2,2,2,29,0,0,0,0,0,0,7880,8316,4761,5964,5697,2590,3034,3002,2093,1023,1000,1000,35208.0,5868.0,8316.0,11152.0,1858.67,3034.0
745,746,200510,170000,1,3,2,38,0,0,0,0,0,0,21310,22957,24266,25556,29949,34434,2000,2000,2000,5000,5000,5000,158472.0,26412.0,34434.0,21000.0,3500.0,5000.0
2045,2046,200510,110000,1,2,2,26,2,2,2,2,2,2,58112,56620,60732,61938,63097,64492,0,5700,2800,2300,2600,2300,364991.0,60831.83,64492.0,15700.0,2616.67,5700.0
7114,7115,200512,220000,1,1,1,35,0,0,0,0,0,0,21960,21860,25463,28036,34552,43827,2000,4000,3000,7000,11000,3000,175698.0,29283.0,43827.0,30000.0,5000.0,11000.0
17259,17260,200603,280000,2,2,1,37,0,0,0,-2,-2,-2,198823,206000,0,0,0,0,10000,0,0,0,0,0,404823.0,67470.5,206000.0,10000.0,1666.67,10000.0
5920,5921,200511,200000,2,1,2,30,-1,-1,-1,-1,-1,-1,105,271,588,111,305,432,271,588,111,305,432,0,1812.0,302.0,588.0,1707.0,284.5,588.0
218,219,200510,110000,2,3,0,31,0,0,0,0,0,0,89989,84229,79288,73315,63818,63208,4000,5000,3000,3000,3000,8954,453847.0,75641.17,89989.0,26954.0,4492.33,8954.0
12162,12163,200602,120000,1,2,1,31,2,2,2,2,2,2,53672,56495,57455,58127,59367,60333,4300,2500,2200,2300,2114,1,345449.0,57574.83,60333.0,13415.0,2235.83,4300.0
10724,10725,200601,180000,2,2,2,26,-1,-1,-1,-1,-1,-1,5000,1600,2700,12000,0,1995,1600,2700,12000,0,1995,0,23295.0,3882.5,12000.0,18295.0,3049.17,12000.0
20026,20027,200604,90000,2,1,2,36,0,0,0,0,0,-1,39317,28491,20367,16680,10320,7601,1808,1657,1000,206,7601,286,122776.0,20462.67,39317.0,12558.0,2093.0,7601.0
12473,12474,200602,200000,1,1,2,27,-2,-2,-2,-2,-2,-2,5105,7261,15191,8991,8986,8609,7261,15220,8991,8986,8609,8299,54143.0,9023.83,15191.0,57366.0,9561.0,15220.0
11814,11815,200601,30000,2,1,2,29,0,-1,0,0,0,0,8326,557,8557,8400,20966,13638,557,8000,43,20109,222,62,60444.0,10074.0,20966.0,28993.0,4832.17,20109.0
2443,2444,200510,30000,2,3,1,42,1,2,0,0,0,0,30607,29849,30653,28410,29068,30383,10,2000,2000,2000,2000,3000,178970.0,29828.33,30653.0,11010.0,1835.0,3000.0
1367,1368,200510,50000,1,3,2,22,0,0,0,0,0,0,42678,38239,22691,8807,7143,6967,1500,1100,1000,500,500,1000,126525.0,21087.5,42678.0,5600.0,933.33,1500.0
15352,15353,200603,180000,2,2,1,46,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4395,4396,200511,50000,2,1,2,23,-1,-1,-1,0,0,-1,1413,-60,550,390,0,780,0,1000,230,0,780,0,3073.0,512.17,1413.0,2010.0,335.0,1000.0
2473,2474,200510,50000,2,3,1,47,0,0,0,0,0,0,32516,32774,33597,29105,26154,27699,1870,1693,1106,1473,3000,2507,181845.0,30307.5,33597.0,11649.0,1941.5,3000.0
5685,5686,200511,180000,1,1,2,31,-2,-2,-2,-2,-2,-2,0,48544,17700,4270,0,19331,48544,17700,4270,0,19331,0,89845.0,14974.17,48544.0,89845.0,14974.17,48544.0
7143,7144,200512,30000,1,2,1,39,0,0,0,0,2,0,19643,20721,21867,24291,23766,23696,1700,1800,3100,0,565,98,133984.0,22330.67,24291.0,7263.0,1210.5,3100.0
16279,16280,200603,130000,2,2,2,33,0,0,0,0,0,0,108984,106533,104394,103798,82816,78727,3775,3988,6000,3784,3010,3200,585252.0,97542.0,108984.0,23757.0,3959.5,6000.0
12743,12744,200602,500000,2,1,1,46,-2,-2,-1,0,0,-1,28412,72222,248807,179086,160121,52190,72234,248902,3582,3202,52190,53710,740838.0,123473.0,248807.0,433820.0,72303.33,248902.0
306,307,200510,500000,2,2,1,36,-1,-1,-1,-1,-1,-1,10483,23956,0,8500,4590,0,23962,0,8500,4590,0,0,47529.0,7921.5,23956.0,37052.0,6175.33,23962.0
20959,20960,200604,290000,1,1,2,41,0,0,0,0,0,0,275367,255049,247090,242309,238609,238712,10580,9006,8507,10902,8600,8671,1497136.0,249522.67,275367.0,56266.0,9377.67,10902.0
4525,4526,200511,50000,1,2,2,25,0,0,0,-1,-1,-2,11391,8081,16297,1000,0,0,1286,10048,1003,0,0,0,36769.0,6128.17,16297.0,12337.0,2056.17,10048.0
