,id,y,safra,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sum_bill,avg_bill,max_bill,sum_bill,avg_bill,max_bill
21137,21138,0,200605,200000,1,1,1,39,-2,-2,-2,-2,-2,-2,8852,3103,2005,15776,2696,6147,5585,2015,15854,2709,6178,16961,38579.0,6429.83,15776.0,49302.0,8217.0,16961.0
21138,21139,0,200605,20000,1,2,1,41,0,0,0,0,0,0,9632,10676,13702,14713,15068,15425,1208,3234,1245,600,600,600,79216.0,13202.67,15425.0,7487.0,1247.83,3234.0
21139,21140,0,200605,210000,1,1,1,35,-1,-1,-1,-1,-2,-1,205,0,775,0,0,635,0,775,0,0,635,0,1615.0,269.17,775.0,1410.0,235.0,775.0
21140,21141,0,200605,280000,1,3,2,35,0,0,0,0,0,0,275659,265870,269140,272665,159017,88321,10932,12011,10807,4306,4023,5387,1330672.0,221778.67,275659.0,47466.0,7911.0,12011.0
21141,21142,0,200605,150000,1,2,2,36,0,0,0,0,0,0,149931,152915,149867,144731,147661,149949,5500,5513,5200,5200,5400,6000,895054.0,149175.67,152915.0,32813.0,5468.83,6000.0
21142,21143,0,200605,50000,1,1,2,36,0,0,0,0,0,0,45010,45785,36131,29374,27059,27627,1919,1789,1442,967,1003,1030,210986.0,35164.33,45785.0,8150.0,1358.33,1919.0
21143,21144,1,200605,60000,1,2,1,36,0,0,0,0,0,0,37129,37593,37841,38634,28811,28907,1602,1989,1782,1169,1196,1152,208915.0,34819.17,38634.0,8890.0,1481.67,1989.0
21144,21145,1,200605,60000,1,3,1,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
21145,21146,0,200605,200000,1,2,1,45,0,0,0,0,0,0,197600,200378,162374,154234,143953,147834,10265,6061,7048,5016,10294,5136,1006373.0,167728.83,200378.0,43820.0,7303.33,10294.0
21146,21147,1,200605,30000,1,2,2,35,0,0,0,2,2,-2,21708,22583,25067,23237,0,0,1542,3026,0,0,0,0,92595.0,15432.5,25067.0,4568.0,761.33,3026.0
21147,21148,1,200605,130000,1,2,1,42,1,-2,-2,-2,-2,-2,-52,-52,-52,-52,-52,-52,0,0,0,0,0,1000,-312.0,-52.0,-52.0,1000.0,166.67,1000.0
21148,21149,0,200605,140000,1,2,1,39,0,0,0,0,0,0,136032,139118,134651,135350,129135,132035,5400,5000,6000,4700,5000,5400,806321.0,134386.83,139118.0,31500.0,5250.0,6000.0
21149,21150,0,200605,280000,1,2,2,39,0,0,0,0,0,0,273651,279296,282851,251648,255697,261691,11128,11234,11002,10000,10000,10000,1604834.0,267472.33,282851.0,63364.0,10560.67,11234.0
21150,21151,0,200605,110000,1,3,2,44,0,0,0,0,0,0,102274,103275,105225,83722,78894,74659,3734,3653,2914,2627,2624,4138,548049.0,91341.5,105225.0,19690.0,3281.67,4138.0
21151,21152,0,200605,130000,1,1,2,42,-1,-1,-1,-1,-1,-1,836,836,836,836,836,836,836,836,836,836,836,836,5016.0,836.0,836.0,5016.0,836.0,836.0
21152,21153,0,200605,110000,1,2,1,48,0,0,0,0,0,0,92806,91217,89757,136859,60276,48652,5000,4087,64142,2038,1763,2500,519567.0,86594.5,136859.0,79530.0,13255.0,64142.0
21153,21154,0,200605,320000,1,1,1,38,0,0,0,0,0,0,18924,21589,23926,31161,32234,35688,3000,3000,8000,1900,4000,1600,163522.0,27253.67,35688.0,21500.0,3583.33,8000.0
21154,21155,0,200605,490000,1,1,2,41,0,0,0,0,0,0,345075,354273,57454,59860,29377,30478,10000,4000,3500,978,1500,3500,876517.0,146086.17,354273.0,23478.0,3913.0,10000.0
21155,21156,0,200605,360000,1,1,2,45,-1,-1,-1,-1,-1,-2,287,29646,9251,18860,-40,-40,29794,9297,18954,0,0,0,57964.0,9660.67,29646.0,58045.0,9674.17,29794.0
21156,21157,0,200605,280000,1,1,1,37,2,-1,-1,-1,-2,-1,1405,1549,1504,0,0,2949,1549,1504,0,0,2949,2838,7407.0,1234.5,2949.0,8840.0,1473.33,2949.0
21157,21158,0,200605,290000,1,1,1,36,2,0,0,0,0,0,170953,170747,171002,170795,170795,171003,546,1002,795,795,1003,998,1025295.0,170882.5,171003.0,5139.0,856.5,1003.0
21158,21159,0,200605,180000,1,2,2,39,0,0,0,0,0,0,119466,120491,124553,127096,128992,131660,4500,6000,6100,5500,4900,5500,752258.0,125376.33,131660.0,32500.0,5416.67,6100.0
21159,21160,0,200605,150000,1,2,2,36,0,0,0,0,0,-1,32263,26283,17897,10945,5174,1910,3000,1305,1637,350,1910,0,94472.0,15745.33,32263.0,8202.0,1367.0,3000.0
21160,21161,0,200605,260000,1,2,1,44,-1,-1,-1,-1,-1,-2,11506,973,1183,2270,0,0,975,1186,2287,0,0,2580,15932.0,2655.33,11506.0,7028.0,1171.33,2580.0
21161,21162,0,200605,90000,1,3,2,34,0,0,0,0,0,0,74012,76777,78594,39209,40057,40744,4600,4300,2700,1500,1400,2000,349393.0,58232.17,78594.0,16500.0,2750.0,4600.0
21162,21163,0,200605,20000,1,3,2,35,0,0,0,0,0,0,16958,17028,15421,13895,11592,11433,1699,1600,2000,1000,1500,1000,86327.0,14387.83,17028.0,8799.0,1466.5,2000.0
21163,21164,0,200605,180000,1,1,2,34,-1,-1,-1,-1,-1,-1,4400,2990,3762,5231,2092,3395,3018,3772,5254,2098,3403,215,21870.0,3645.0,5231.0,17760.0,2960.0,5254.0
21164,21165,0,200605,230000,1,2,2,36,-1,-1,-1,-1,0,0,182,1407,0,2458,2458,2458,1407,0,2458,0,0,0,8963.0,1493.83,2458.0,3865.0,644.17,2458.0
21165,21166,1,200605,260000,1,1,1,38,3,2,2,-2,-2,-2,2500,2500,0,0,0,0,0,0,0,0,0,0,5000.0,833.33,2500.0,0.0,0.0,0.0
21166,21167,1,200605,150000,1,1,2,31,3,2,2,0,0,-1,125086,121521,67164,54078,9778,389,4967,65,1346,5051,8601,4435,378016.0,63002.67,125086.0,24465.0,4077.5,8601.0
21167,21168,0,200605,480000,1,1,1,44,-1,-1,-1,-1,-1,-1,634,144,213,2133,3086,0,144,213,2133,3086,0,930,6210.0,1035.0,3086.0,6506.0,1084.33,3086.0
21168,21169,1,200605,110000,1,2,1,45,0,0,2,0,0,0,112987,110899,111642,109584,50281,49373,7000,4000,2975,22000,1726,6000,544766.0,90794.33,112987.0,43701.0,7283.5,22000.0
21169,21170,0,200605,150000,1,1,1,49,0,0,0,2,0,0,20604,21614,24535,23778,24255,24630,1359,3280,0,1000,750,681,139416.0,23236.0,24630.0,7070.0,1178.33,3280.0
21170,21171,0,200605,170000,1,1,2,42,0,0,0,0,0,0,166708,85607,88228,91719,97759,99905,4000,4000,5000,7500,4000,5000,629926.0,104987.67,166708.0,29500.0,4916.67,7500.0
21171,21172,0,200605,50000,1,2,2,44,0,0,0,0,0,0,49699,49685,28637,38137,27128,29992,2300,1487,21704,3000,15000,18300,223278.0,37213.0,49699.0,61791.0,10298.5,21704.0
21172,21173,0,200605,400000,1,5,2,40,0,0,0,0,0,0,178069,181613,186905,188959,183659,96385,6496,8214,6621,3400,3541,6000,1015590.0,169265.0,188959.0,34272.0,5712.0,8214.0
21173,21174,0,200605,430000,1,3,2,47,1,-1,-1,-1,-1,-1,-18,6390,8833,9906,14239,9562,6408,8840,9954,14285,9584,26023,48912.0,8152.0,14239.0,75094.0,12515.67,26023.0
21174,21175,0,200605,300000,1,1,1,40,-1,-1,-2,-2,-2,-2,4950,-337,-337,-337,-337,-337,0,0,0,0,0,2000,3265.0,544.17,4950.0,2000.0,333.33,2000.0
21175,21176,0,200605,40000,1,1,1,33,0,0,2,2,2,3,21107,23837,23173,24476,26775,26069,3400,0,2000,3000,0,0,145437.0,24239.5,26775.0,8400.0,1400.0,3400.0
21176,21177,0,200605,180000,1,2,1,45,0,0,0,0,0,0,130950,119109,119166,121661,122244,119536,6000,6000,6000,5000,4200,3862,732666.0,122111.0,130950.0,31062.0,5177.0,6000.0
21177,21178,0,200605,300000,1,3,2,31,0,0,0,0,0,0,80928,82690,84462,86263,87238,89176,4000,4000,4100,3300,3500,3500,510757.0,85126.17,89176.0,22400.0,3733.33,4100.0
21178,21179,1,200605,20000,1,2,3,49,0,0,0,0,0,0,16336,17354,18376,18253,18458,19197,1294,2316,1256,1000,1000,800,107974.0,17995.67,19197.0,7666.0,1277.67,2316.0
21179,21180,0,200605,230000,1,3,2,32,-1,-1,-1,-1,-1,0,326,326,326,326,677,351,326,326,326,677,0,514,2332.0,388.67,677.0,2169.0,361.5,677.0
21180,21181,0,200605,180000,1,1,1,46,0,0,0,0,0,0,178517,130975,135592,107315,56274,57608,5000,7000,5200,2000,2060,2000,666281.0,111046.83,178517.0,23260.0,3876.67,7000.0
21181,21182,1,200605,50000,1,2,2,36,1,2,2,2,2,2,19649,20526,19909,22096,22438,21941,1500,0,2531,1000,0,2000,126559.0,21093.17,22438.0,7031.0,1171.83,2531.0
21182,21183,0,200605,160000,1,1,1,37,0,0,0,0,0,0,16750,9715,5140,5379,3183,5120,1100,1500,1500,1000,2000,4000,45287.0,7547.83,16750.0,11100.0,1850.0,4000.0
21183,21184,0,200605,100000,1,2,2,43,-1,0,0,0,0,0,6768,13054,10489,16146,25053,27671,10015,3018,10002,10007,5018,3438,99181.0,16530.17,27671.0,41498.0,6916.33,10015.0
21184,21185,0,200605,140000,1,2,1,35,0,0,0,0,0,0,135227,134215,102002,101046,98880,96884,5304,5033,4000,5017,5041,4003,668254.0,111375.67,135227.0,28398.0,4733.0,5304.0
21185,21186,0,200605,70000,1,3,1,30,0,0,0,2,0,0,67730,67021,67328,60962,61146,56066,3000,6006,0,1900,2000,2000,380253.0,63375.5,67730.0,14906.0,2484.33,6006.0
21186,21187,0,200605,400000,1,1,2,32,0,0,0,0,0,0,55773,55917,51389,48272,49478,51242,3028,3023,3000,3000,3000,38662,312071.0,52011.83,55917.0,53713.0,8952.17,38662.0
21187,21188,0,200605,330000,1,1,1,35,-1,-1,-1,-1,-1,-1,3888,14704,2533,10664,1560,34847,14782,2544,10715,1566,34865,7273,68196.0,11366.0,34847.0,71745.0,11957.5,34865.0
21188,21189,1,200605,130000,1,2,1,39,0,0,0,0,0,0,103566,105797,102729,104761,87660,92123,3969,3823,3836,3345,9116,0,596636.0,99439.33,105797.0,24089.0,4014.83,9116.0
21189,21190,0,200605,410000,1,1,1,46,-2,-2,-2,-2,-2,-2,8756,1237,11912,4922,766,640,1237,11912,4922,766,640,6171,28233.0,4705.5,11912.0,25648.0,4274.67,11912.0
21190,21191,0,200605,350000,1,2,2,36,0,0,0,0,0,0,15061,23719,36582,40452,15203,20596,10000,16000,6000,314,10000,7000,151613.0,25268.83,40452.0,49314.0,8219.0,16000.0
21191,21192,0,200605,360000,1,1,2,35,0,0,0,0,0,0,41327,47751,48521,79788,63835,44164,20059,13043,40528,10157,12068,8060,325386.0,54231.0,79788.0,103915.0,17319.17,40528.0
21192,21193,0,200605,90000,1,2,1,41,-2,-2,-2,-2,-2,-2,188,188,188,1708,1783,3933,188,188,1708,1783,3933,10754,7988.0,1331.33,3933.0,18554.0,3092.33,10754.0
21193,21194,0,200605,100000,1,2,1,46,-1,-1,0,-1,-1,-1,390,3505,5695,3480,2949,477,3505,2695,3480,2949,477,1753,16496.0,2749.33,5695.0,14859.0,2476.5,3505.0
21194,21195,0,200605,200000,1,2,2,36,0,0,0,0,-2,-2,193097,199873,205150,0,0,0,10000,10000,0,0,0,0,598120.0,99686.67,205150.0,20000.0,3333.33,10000.0
21195,21196,1,200605,20000,1,2,1,38,0,0,0,0,0,2,5705,6715,7736,8745,9394,9101,1266,1287,1296,945,0,481,47396.0,7899.33,9394.0,5275.0,879.17,1296.0
21196,21197,0,200605,230000,1,2,1,35,0,0,0,0,0,0,170413,166858,170323,172136,175550,179291,5976,6158,6247,6276,6562,7769,1034571.0,172428.5,179291.0,38988.0,6498.0,7769.0
21197,21198,0,200605,20000,1,2,1,31,0,0,0,0,0,0,18764,19750,19848,20570,19980,19990,1610,1488,1600,400,400,400,118902.0,19817.0,20570.0,5898.0,983.0,1610.0
21198,21199,1,200605,130000,1,2,2,31,3,2,2,3,3,2,300,300,300,300,300,150,0,0,0,0,0,1000,1650.0,275.0,300.0,1000.0,166.67,1000.0
21199,21200,0,200605,150000,1,3,2,32,0,0,0,0,0,0,150201,125858,105266,51456,35288,29818,5039,4030,1500,706,1000,0,497887.0,82981.17,150201.0,12275.0,2045.83,5039.0
21200,21201,0,200605,160000,1,1,2,31,-2,-2,-1,0,0,0,2930,459,2613,22315,26911,35239,466,4171,22137,20000,12198,0,90467.0,15077.83,35239.0,58972.0,9828.67,22137.0
21201,21202,0,200605,20000,1,2,2,30,3,2,3,3,5,4,15556,16987,18406,20795,20175,21265,2000,2000,3000,0,2000,0,113184.0,18864.0,21265.0,9000.0,1500.0,3000.0
21202,21203,0,200605,130000,1,1,2,48,0,0,0,0,0,0,102771,104003,102744,31384,30057,29206,4843,2608,2005,1180,1100,1234,400165.0,66694.17,104003.0,12970.0,2161.67,4843.0
21203,21204,1,200605,490000,1,1,1,43,2,-1,-1,-2,-1,-1,3956,3081,0,0,2236,3052,3081,0,0,2236,3052,3159,12325.0,2054.17,3956.0,11528.0,1921.33,3159.0
21204,21205,0,200605,360000,1,1,1,45,-1,-1,-1,-1,0,-1,2369,1367,8570,5625,3684,2804,1367,8570,5625,0,2804,2473,24419.0,4069.83,8570.0,20839.0,3473.17,8570.0
21205,21206,0,200605,150000,1,2,1,40,0,0,0,0,0,0,172935,46462,42407,28265,25402,21514,35749,3016,1201,601,2002,1020,336985.0,56164.17,172935.0,43589.0,7264.83,35749.0
21206,21207,1,200605,70000,1,1,1,44,1,2,2,2,0,0,14960,11080,12695,11482,8896,10074,0,3116,0,1000,2000,0,69187.0,11531.17,14960.0,6116.0,1019.33,3116.0
21207,21208,0,200605,360000,1,2,3,32,-2,-2,-2,-2,-2,-2,10591,-326,56337,10959,7056,0,326,56663,11013,7091,0,0,84617.0,14102.83,56337.0,75093.0,12515.5,56663.0
21208,21209,0,200605,500000,1,1,1,37,1,-1,-1,-1,0,0,271115,15074,16205,21770,60827,18524,15873,16205,21976,50000,7000,21769,403515.0,67252.5,271115.0,132823.0,22137.17,50000.0
21209,21210,0,200605,250000,1,2,2,38,-1,-1,-1,-1,-1,-1,2395,29636,23850,8220,0,8420,29658,23938,8220,0,8420,0,72521.0,12086.83,29636.0,70236.0,11706.0,29658.0
21210,21211,0,200605,50000,1,2,2,38,0,0,0,0,0,0,46005,46234,17266,18253,18618,37495,1266,1298,1285,650,825,1582,183871.0,30645.17,46234.0,6906.0,1151.0,1582.0
21211,21212,0,200605,250000,1,2,1,45,0,0,0,0,0,0,142001,135291,138084,100574,40066,38765,5084,6399,5000,2000,1615,2000,594781.0,99130.17,142001.0,22098.0,3683.0,6399.0
21212,21213,0,200605,20000,1,1,2,40,2,2,2,0,0,2,15563,16995,16433,17443,19254,18804,2000,0,1289,2100,0,2000,104492.0,17415.33,19254.0,7389.0,1231.5,2100.0
21213,21214,0,200605,360000,1,3,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
21214,21215,0,200605,80000,1,2,2,41,0,0,0,0,0,0,80920,80956,73875,75949,44167,45362,3500,4000,3900,2000,2000,1500,401229.0,66871.5,80956.0,16900.0,2816.67,4000.0
21215,21216,0,200605,140000,1,1,2,44,0,0,0,0,2,0,72763,75064,76892,79522,79623,80895,3905,4025,4924,2381,2926,3108,464759.0,77459.83,80895.0,21269.0,3544.83,4924.0
21216,21217,1,200605,140000,1,2,2,36,0,0,0,0,0,0,123474,125565,120847,121040,107310,105958,4409,4505,4100,3800,4000,3900,704194.0,117365.67,125565.0,24714.0,4119.0,4505.0
21217,21218,1,200605,50000,1,2,2,37,2,2,2,2,0,0,72034,75711,75322,71640,71114,67519,7300,3200,0,3000,5400,5000,433340.0,72223.33,75711.0,23900.0,3983.33,7300.0
21218,21219,0,200605,160000,1,2,2,34,0,0,0,0,0,0,144953,112501,115108,104295,61950,0,6000,5950,5128,3500,0,0,538807.0,89801.17,144953.0,20578.0,3429.67,6000.0
21219,21220,0,200605,50000,1,2,2,49,0,0,0,0,0,0,41638,28145,24569,26244,11540,13348,2000,2000,2500,1000,2000,1014,145484.0,24247.33,41638.0,10514.0,1752.33,2500.0
21220,21221,0,200605,200000,1,2,1,41,2,2,2,2,2,2,1075,11201,1383,976,1126,563,11000,980,0,563,0,413,16324.0,2720.67,11201.0,12956.0,2159.33,11000.0
21221,21222,1,200605,80000,1,1,2,38,1,2,2,2,2,2,67046,68439,69258,70526,71774,70503,3100,2500,3000,3000,0,2800,417546.0,69591.0,71774.0,14400.0,2400.0,3100.0
21222,21223,0,200605,140000,1,2,2,33,-2,-2,-2,-2,-2,-2,0,935,1490,0,3938,0,935,1490,0,3938,1160,0,6363.0,1060.5,3938.0,7523.0,1253.83,3938.0
21223,21224,0,200605,90000,1,2,2,34,0,0,2,0,-1,-1,77846,50281,14033,12628,20172,73512,5700,0,2000,20172,73512,3000,248472.0,41412.0,77846.0,104384.0,17397.33,73512.0
21224,21225,0,200605,40000,1,2,1,47,0,0,2,2,3,2,34664,37611,36726,40985,40085,39354,3524,0,4898,0,0,1800,229425.0,38237.5,40985.0,10222.0,1703.67,4898.0
21225,21226,0,200605,10000,1,2,1,38,1,2,2,0,0,0,4437,5355,6113,8012,8873,9229,1150,1000,2000,1000,500,500,42019.0,7003.17,9229.0,6150.0,1025.0,2000.0
21226,21227,0,200605,500000,1,2,1,33,0,0,0,0,0,-1,26597,16573,19080,13860,15904,134584,3357,3010,2000,2044,131438,4504,226598.0,37766.33,134584.0,146353.0,24392.17,131438.0
21227,21228,0,200605,410000,1,1,1,41,0,0,0,0,0,0,396975,409780,383225,396283,274224,321787,30000,20000,20000,50000,30000,43312,2182274.0,363712.33,409780.0,193312.0,32218.67,50000.0
21228,21229,0,200605,20000,1,2,2,49,0,0,0,0,-1,-1,19111,18936,18588,19260,1500,0,1286,1328,1000,1500,0,0,77395.0,12899.17,19260.0,5114.0,852.33,1500.0
21229,21230,0,200605,200000,1,1,1,37,1,-2,-1,-1,0,0,0,0,250,4188,1399,1196,0,250,4188,0,0,0,7033.0,1172.17,4188.0,4438.0,739.67,4188.0
21230,21231,0,200605,50000,1,1,2,32,0,0,0,0,0,0,49571,48765,49453,49827,48930,48748,1773,2110,2324,2000,1920,2000,295294.0,49215.67,49827.0,12127.0,2021.17,2324.0
21231,21232,0,200605,150000,1,1,1,44,-1,-1,-1,-1,-1,0,4825,3003,6164,3370,7279,4445,3018,6201,3386,7299,1166,5,29086.0,4847.67,7279.0,21075.0,3512.5,7299.0
21232,21233,1,200605,180000,1,1,1,49,-1,-1,2,2,-2,-2,1092,1733,1405,-434,-434,-434,1733,0,0,0,0,0,2928.0,488.0,1733.0,1733.0,288.83,1733.0
21233,21234,0,200605,80000,1,3,2,33,1,-1,-1,-1,-2,-2,0,3495,500,0,0,0,3495,765,0,0,0,0,3995.0,665.83,3495.0,4260.0,710.0,3495.0
21234,21235,0,200605,300000,1,2,2,34,0,0,0,0,0,0,50281,51441,54107,55111,56688,58272,2000,3500,3000,2500,2500,2500,325900.0,54316.67,58272.0,16000.0,2666.67,3500.0
21235,21236,1,200605,150000,1,1,2,36,2,2,2,-2,-2,-2,167094,86193,-25443,-46627,-46627,-46627,5068,9,0,0,0,0,87963.0,14660.5,167094.0,5077.0,846.17,5068.0
21236,21237,0,200605,220000,1,3,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
21237,21238,0,200605,120000,1,2,2,35,0,0,0,0,0,0,90972,93452,95943,99340,101783,104929,4000,4000,5000,5000,5000,3400,586419.0,97736.5,104929.0,26400.0,4400.0,5000.0
21238,21239,0,200605,360000,1,1,2,43,-1,-1,-1,-1,-1,-1,59,4465,300,966,1730,0,4465,300,966,1730,0,969,7520.0,1253.33,4465.0,8430.0,1405.0,4465.0
21239,21240,1,200605,550000,1,5,1,37,0,0,0,0,0,0,452600,364447,318029,91903,91010,70045,16025,14407,3512,3506,2512,125020,1388034.0,231339.0,452600.0,164982.0,27497.0,125020.0
21240,21241,0,200605,260000,1,1,2,39,3,2,0,0,0,0,235799,124838,116164,106976,96938,98502,13,4276,3716,3600,3604,105642,779217.0,129869.5,235799.0,120851.0,20141.83,105642.0
21241,21242,1,200605,80000,1,3,1,45,0,0,2,0,0,0,8133,10978,10511,11529,12332,13128,3000,0,1200,1000,1000,1000,66611.0,11101.83,13128.0,7200.0,1200.0,3000.0
21242,21243,0,200605,160000,1,1,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
21243,21244,0,200605,190000,1,2,1,48,0,-1,0,0,0,0,6450,189102,189018,175871,157218,151618,189717,7779,6092,5018,6168,1218,869277.0,144879.5,189102.0,215992.0,35998.67,189717.0
21244,21245,0,200605,250000,1,1,1,44,-1,-1,-1,2,-1,0,3893,54673,8402,2765,6037,3561,54946,8433,13,6049,17,4980,79331.0,13221.83,54673.0,74438.0,12406.33,54946.0
21245,21246,0,200605,30000,1,3,2,37,0,0,0,0,0,0,22629,11332,12471,7985,13619,17997,5002,5003,7983,10000,10103,10106,86033.0,14338.83,22629.0,48197.0,8032.83,10106.0
21246,21247,1,200605,100000,1,2,2,37,2,2,2,2,2,2,24927,27689,26960,29504,30020,29995,3185,0,3000,1300,600,2000,169095.0,28182.5,30020.0,10085.0,1680.83,3185.0
21247,21248,0,200605,350000,1,1,1,35,0,0,0,2,-1,2,15193,19734,5338,3042,2418,2233,5197,3000,0,2500,0,5000,47958.0,7993.0,19734.0,15697.0,2616.17,5197.0
21248,21249,0,200605,120000,1,3,1,45,0,0,-1,-1,0,0,24591,16160,225,3550,3550,3550,3000,225,3550,0,0,0,51626.0,8604.33,24591.0,6775.0,1129.17,3550.0
21249,21250,0,200605,350000,1,1,1,43,-2,-2,-2,-2,-2,-1,2878,0,850,7980,22703,2093,0,850,3990,45406,2093,2090,36504.0,6084.0,22703.0,54429.0,9071.5,45406.0
21250,21251,0,200605,340000,1,2,1,49,0,-1,-1,0,0,0,9983,43418,388126,358617,333690,302528,43418,388126,12500,11000,11000,11180,1436362.0,239393.67,388126.0,477224.0,79537.33,388126.0
21251,21252,0,200605,360000,1,1,2,39,-1,-1,-1,-1,-2,-2,2758,1448,3740,0,0,0,1448,3740,0,0,0,3942,7946.0,1324.33,3740.0,9130.0,1521.67,3942.0
21252,21253,0,200605,410000,1,2,1,47,-1,-1,-1,-1,-1,-1,40390,9760,9712,11756,4128,12424,9760,9712,11771,4128,12424,8702,88170.0,14695.0,40390.0,56497.0,9416.17,12424.0
21253,21254,0,200605,170000,1,2,1,42,0,0,0,0,0,0,162880,164824,132485,120267,117453,115778,8000,6107,6000,4500,4500,4500,813687.0,135614.5,164824.0,33607.0,5601.17,8000.0
21254,21255,0,200605,110000,1,2,2,38,0,0,0,0,0,0,95925,98331,100751,102496,80116,69391,4000,4000,3500,2500,2290,2060,547010.0,91168.33,102496.0,18350.0,3058.33,4000.0
21255,21256,0,200605,30000,1,3,2,51,0,0,0,0,0,2,24070,25358,26447,26946,28957,29408,2000,1800,1300,2400,1000,1000,161186.0,26864.33,29408.0,9500.0,1583.33,2400.0
21256,21257,0,200605,200000,1,2,1,54,0,0,0,0,-2,-2,41190,40921,17702,-2540,-6491,-7741,2138,5101,19,6,11,1,83041.0,13840.17,41190.0,7276.0,1212.67,5101.0
21257,21258,0,200605,250000,1,3,1,50,0,0,0,0,0,2,254893,258013,263493,268861,274444,290235,9316,9637,9765,10021,20300,10023,1609939.0,268323.17,290235.0,69062.0,11510.33,20300.0
21258,21259,0,200605,240000,1,1,1,50,-1,-1,-1,-2,-1,-1,35117,17330,58422,54755,43605,26293,11051,116904,54762,43705,26293,13011,235522.0,39253.67,58422.0,265726.0,44287.67,116904.0
21259,21260,0,200605,210000,1,1,1,50,1,-2,-2,-2,-2,-1,0,0,0,0,0,484,0,0,0,0,484,0,484.0,80.67,484.0,484.0,80.67,484.0
21260,21261,0,200605,30000,1,3,1,52,0,0,0,0,0,0,28541,28889,30050,29797,18464,12235,1502,2002,1025,1230,1042,0,147976.0,24662.67,30050.0,6801.0,1133.5,2002.0
21261,21262,0,200605,30000,1,3,1,51,0,0,0,0,0,-2,13386,13218,14453,15525,0,0,1218,1453,1525,0,0,0,56582.0,9430.33,15525.0,4196.0,699.33,1525.0
21262,21263,1,200605,40000,1,3,1,56,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
21263,21264,0,200605,50000,1,3,3,55,0,0,0,0,0,0,23498,22625,20197,19528,19520,17420,1336,1348,1257,639,622,638,122788.0,20464.67,23498.0,5840.0,973.33,1348.0
21264,21265,1,200605,50000,1,2,1,50,0,0,0,0,0,0,47053,11165,12186,13280,14055,14428,1200,1206,1300,1000,600,530,112167.0,18694.5,47053.0,5836.0,972.67,1300.0
21265,21266,0,200605,20000,1,2,1,50,0,0,2,2,2,2,14123,16758,17494,16916,18135,17703,3200,1300,0,1500,0,1200,101129.0,16854.83,18135.0,7200.0,1200.0,3200.0
21266,21267,1,200605,20000,1,3,1,52,2,2,2,2,-2,-2,8145,10474,10000,0,0,0,2474,0,0,0,0,0,28619.0,4769.83,10474.0,2474.0,412.33,2474.0
21267,21268,1,200605,240000,1,2,1,51,0,0,0,0,0,0,98588,100545,102651,104749,106832,109062,3592,3719,3798,3821,3949,3976,622427.0,103737.83,109062.0,22855.0,3809.17,3976.0
21268,21269,0,200605,110000,1,3,2,52,0,0,0,2,0,0,56327,57106,58489,57800,57312,57188,2700,3300,2044,2100,2000,2266,344222.0,57370.33,58489.0,14410.0,2401.67,3300.0
21269,21270,0,200605,90000,1,2,2,52,0,0,0,0,0,0,86826,87186,87526,88924,88735,87521,4000,3505,3962,2909,3107,3127,526718.0,87786.33,88924.0,20610.0,3435.0,4000.0
21270,21271,0,200605,110000,1,1,1,52,0,0,0,0,0,0,82390,84024,84485,81057,43113,40805,4000,4015,4012,3000,2164,2000,415874.0,69312.33,84485.0,19191.0,3198.5,4015.0
21271,21272,0,200605,500000,1,1,1,50,0,0,0,0,0,0,350340,359289,366475,248288,253283,258707,12884,13000,7029,7100,7500,7399,1836382.0,306063.67,366475.0,54912.0,9152.0,13000.0
21272,21273,0,200605,20000,1,2,1,54,0,0,0,0,0,0,18398,19014,17836,19410,18512,14483,2000,1500,2900,1500,1000,0,107653.0,17942.17,19410.0,8900.0,1483.33,2900.0
21273,21274,1,200605,70000,1,3,1,50,2,2,2,2,2,2,41087,42109,43135,43924,44700,45634,2000,2000,1800,1800,1800,1700,260589.0,43431.5,45634.0,11100.0,1850.0,2000.0
21274,21275,1,200605,50000,1,3,2,51,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
21275,21276,1,200605,120000,1,3,1,53,0,0,2,2,2,2,88702,101498,104480,105280,106149,108381,14357,5500,4000,4100,4100,4200,614490.0,102415.0,108381.0,36257.0,6042.83,14357.0
21276,21277,0,200605,50000,1,2,1,60,0,0,0,0,0,0,46344,41162,25245,25955,26470,27025,1389,1722,1432,947,981,985,192201.0,32033.5,46344.0,7456.0,1242.67,1722.0
